statements,undef_definition,alias_definition,require_definition,BEGIN_statement,END_statement,Expression,return_expression,yield_expression,iterator,block_var,block_vars,statement_modifier,modifier,rescue_statement,ensure_statement,return_statement,primary,reference,yield_statement,if_statement,unless_statement,while_statement,until_statement,case_statement,for_statement,class_definition,module_definition,method_definition,command,class_inheritance,literal,string_literal,numeric_literal,symbol_literal,array_literal,regular_expression,command_output,here_document,variable,identifier,varname,global_id,instance_id,operation,function_call,paren_call_args,call_args,binary_op,unary_op,Include statement,Respond To statement,Method Missing statement,Define Method statement,Attr Reader statement,Attr Writer statement,Attr Accessor statement,Instance Variable Get statement,Instance Variable Set statement,Class Variable Get statement,Class Variable Set statement,Const Get statement,Const Set statement,Eval statement,Class Eval statement,Module Eval statement,Instance Eval statement,Instance Exec statement,Send statement
11,0,0,1,0,0,17,0,0,6,0,0,0,0,0,0,0,26,42,0,0,0,0,0,0,0,0,0,0,22,0,9,7,0,3,1,0,0,0,19,50,19,0,0,30,5,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,39,39,0,2,0,0,0,0,0,3,0,7,15,1,9,7,4,1,1,0,0,0,26,41,25,0,9,23,1,1,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,3,0,0,64,0,0,1,1,1,0,0,0,0,0,77,92,0,6,0,0,0,0,0,3,0,9,26,0,16,6,0,12,0,0,0,1,52,96,51,0,21,52,5,5,24,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,1,0,0,156,0,0,30,0,0,0,0,0,0,0,318,453,0,0,0,0,0,0,0,0,0,0,129,0,180,120,14,46,0,0,0,1,142,314,135,0,87,269,94,94,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,2,0,0,56,0,0,19,3,3,0,0,0,0,0,98,148,0,0,0,0,0,0,0,0,0,0,51,0,42,21,3,20,8,0,0,0,55,156,55,0,0,100,29,21,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,0,0,4,0,0,134,0,0,14,12,11,6,6,3,0,0,287,352,0,2,0,0,0,0,0,0,0,20,65,0,117,105,0,14,19,0,0,2,158,297,156,0,4,132,34,33,80,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,2,3,1,0,1,0,3,0,0,0,0,0,0,3,12,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,2,0,0,54,0,0,13,0,0,0,0,0,0,0,60,108,0,0,0,0,0,0,0,0,0,0,64,0,27,25,0,4,0,0,0,0,48,128,46,0,0,81,13,13,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,2,0,0,56,0,0,20,2,2,0,0,0,0,0,82,140,0,0,0,0,0,0,0,0,0,0,56,0,46,25,10,13,2,0,0,0,61,146,59,0,0,85,16,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,3,0,0,40,0,0,13,3,3,0,0,0,0,0,50,69,0,0,0,0,0,0,0,0,0,0,36,0,28,26,1,2,0,1,0,1,29,72,29,0,0,43,5,4,36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,2,0,0,51,0,0,0,0,0,0,0,0,0,0,105,94,0,8,0,0,0,0,0,3,0,7,17,1,26,10,1,17,6,0,0,0,53,101,46,0,5,46,6,6,23,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,2,3,1,0,1,0,3,0,0,0,0,0,0,3,12,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,28,29,0,2,0,0,0,0,0,1,2,2,13,0,5,2,2,1,0,0,0,0,16,35,14,0,0,18,2,2,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
32,0,0,4,0,0,47,0,0,18,3,3,0,0,0,0,0,59,84,0,0,0,0,0,0,0,0,0,0,34,0,25,19,1,9,2,0,0,0,36,91,35,0,0,51,8,8,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,3,0,0,6,1,2,4,0,0,0,0,0,0,4,14,4,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,2,0,0,36,0,0,3,0,0,3,3,0,0,0,97,114,0,1,0,0,0,0,0,3,0,0,26,1,34,17,5,14,5,0,0,0,71,112,66,0,0,44,5,5,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,30,29,0,1,0,0,0,0,0,3,0,6,11,1,6,6,2,1,1,0,0,0,20,34,19,0,6,18,1,1,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,2,0,0,15,0,0,1,0,0,0,0,0,0,0,15,16,0,1,0,0,0,0,0,3,0,1,7,1,4,4,2,0,0,0,0,0,10,21,10,0,1,9,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,73,0,0,1,1,1,6,6,1,0,0,119,137,0,2,2,0,0,0,0,4,0,8,24,1,30,23,4,1,5,2,0,0,97,142,94,0,4,46,13,8,22,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,2,0,0,47,0,0,17,1,1,0,0,0,0,0,71,87,0,0,0,0,0,0,0,0,0,0,32,0,43,29,0,14,2,0,0,2,24,74,24,0,0,53,7,7,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,3,0,0,6,1,2,4,0,0,0,0,0,0,4,14,4,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,30,0,0,1,1,1,2,2,1,0,0,38,48,0,1,2,0,0,0,0,1,2,2,20,0,10,5,5,0,2,0,0,0,24,54,24,0,0,28,6,6,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,3,0,1,2,1,0,1,0,0,1,0,0,0,5,11,5,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,4,0,0,77,0,0,5,5,5,1,1,0,0,0,121,163,0,4,0,0,1,0,0,3,0,17,30,0,20,20,1,1,1,2,0,0,120,191,109,0,4,76,29,26,44,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,3,0,0,21,0,0,0,0,0,1,1,0,0,0,30,33,0,0,0,0,0,0,0,4,0,4,6,0,5,5,0,2,0,1,0,0,24,49,24,0,3,19,7,6,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,2,0,0,16,0,0,4,0,0,0,0,0,0,0,23,25,0,0,0,0,0,0,0,0,0,0,15,0,13,13,0,1,0,0,0,1,6,23,6,0,0,17,1,1,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,2,0,0,22,0,0,2,1,1,1,1,1,0,0,36,41,0,1,0,0,0,0,0,3,0,1,14,1,23,13,3,8,0,1,0,0,17,42,17,0,3,23,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,3,0,0,67,0,0,3,3,3,0,0,0,0,0,73,91,0,3,1,0,0,1,0,4,1,7,34,0,13,8,4,2,0,2,0,0,68,128,67,0,4,56,13,13,30,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,2,0,0,110,0,0,43,0,0,0,0,0,0,0,154,255,0,0,0,0,0,0,0,0,0,0,107,0,75,47,1,29,0,0,0,0,102,290,95,0,2,171,35,30,116,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,2,0,0,40,0,0,3,2,2,1,1,0,0,0,51,54,0,3,0,0,0,0,0,3,0,6,20,1,19,12,3,6,2,0,0,0,27,62,26,0,4,37,5,5,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,3,0,0,34,0,0,0,0,0,2,2,0,0,0,46,50,0,0,0,0,0,0,0,5,0,11,12,1,6,5,0,4,0,0,0,0,44,80,40,0,1,31,4,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,1,0,0,100,0,0,30,0,0,0,0,0,0,0,151,219,0,1,0,0,0,0,0,0,0,0,81,0,57,32,3,23,1,0,0,0,100,213,93,0,7,133,29,27,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,2,0,0,80,0,0,24,0,0,0,0,0,0,0,140,218,0,1,0,0,0,0,0,0,0,0,107,0,72,71,0,3,0,0,0,0,50,211,42,0,0,153,43,42,147,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,37,30,0,3,0,0,0,0,0,3,0,4,8,0,6,0,0,6,5,0,0,0,20,45,20,0,6,20,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,2,0,0,49,0,0,8,1,1,1,1,0,0,0,96,102,0,2,0,0,0,0,0,3,0,3,35,1,41,24,4,13,3,0,0,2,53,109,50,2,0,55,4,4,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,3,0,0,19,0,0,4,0,0,0,0,0,0,0,30,32,0,0,0,0,0,0,0,0,0,0,17,0,24,22,0,2,0,0,0,3,7,27,7,0,0,20,1,1,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,1,0,0,46,0,0,12,0,0,0,0,0,0,0,61,104,0,0,0,0,0,0,0,0,0,0,48,0,23,11,0,13,2,0,0,0,39,125,37,0,4,86,25,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,1,0,0,48,0,0,12,4,2,0,0,0,0,0,56,63,0,0,0,0,0,0,0,0,0,3,41,0,37,27,0,11,4,0,0,0,18,80,18,0,0,56,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,42,0,0,2,0,0,0,0,0,0,0,68,78,0,1,0,0,0,0,0,2,2,9,17,0,19,9,5,5,0,0,0,0,46,90,46,0,13,42,11,10,23,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,0,0,3,0,0,61,0,0,0,0,0,2,2,5,0,0,97,129,0,3,0,0,0,0,0,3,0,5,32,1,24,17,0,10,0,0,0,0,65,134,61,4,2,61,16,16,44,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,0,0,20,0,0,1,1,1,0,0,0,0,0,34,38,0,2,0,0,0,0,0,1,2,2,5,0,6,4,2,0,2,1,0,0,23,42,22,0,0,14,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,1,0,0,160,0,0,33,3,3,5,5,1,0,0,297,352,0,4,2,0,0,2,0,3,0,3,101,1,165,113,2,41,7,9,0,1,117,292,110,2,0,188,44,41,124,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,0,0,25,0,0,8,0,0,0,0,0,0,0,26,30,0,0,0,0,0,0,0,2,0,3,19,0,13,8,0,4,0,2,0,0,10,43,10,0,0,28,2,1,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,1,0,0,56,0,0,24,0,0,0,0,0,0,0,74,102,0,0,0,0,0,0,0,0,0,0,49,0,35,21,0,15,1,0,0,0,24,113,24,0,0,87,24,21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,3,0,0,6,1,2,4,0,0,0,0,0,0,4,14,4,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,3,0,0,29,0,0,6,5,5,0,0,0,0,0,32,49,0,2,1,0,0,0,0,3,0,1,15,1,12,8,5,1,0,1,0,0,34,54,33,0,4,21,4,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,3,0,0,34,0,0,2,2,2,0,0,1,0,0,47,54,0,1,0,0,0,0,0,2,3,7,12,1,6,7,0,2,1,0,0,0,39,73,36,0,1,28,8,8,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,1,0,0,160,0,0,55,9,8,0,0,0,0,0,276,383,0,0,0,0,0,0,0,0,0,1,136,0,146,125,0,21,20,1,0,0,144,364,144,0,0,201,43,39,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,40,38,0,2,0,0,0,0,0,3,0,5,2,0,6,7,0,0,4,0,0,0,26,39,24,0,6,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,13,0,0,5,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,15,0,8,6,0,3,1,0,0,0,7,30,7,0,0,22,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,92,0,0,7,11,7,1,1,0,0,0,121,123,0,9,0,0,0,1,0,2,2,14,40,0,16,10,2,2,11,2,0,0,94,172,89,0,0,68,12,10,32,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,3,0,0,20,0,0,1,0,0,1,1,0,0,0,31,34,0,1,0,0,0,0,0,3,0,1,10,1,13,8,2,6,2,0,0,0,16,33,16,0,4,18,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,2,3,1,1,1,0,3,0,0,0,0,0,0,3,13,2,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,3,0,0,190,0,0,42,0,0,0,0,0,0,0,354,520,0,0,0,0,0,0,0,0,0,1,179,0,167,125,2,43,13,0,0,0,159,501,158,0,0,323,100,100,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,2,0,0,38,0,0,1,0,0,0,0,0,0,0,51,58,0,2,1,0,0,1,0,2,1,5,20,0,11,6,5,2,0,0,0,0,32,68,29,0,5,35,10,7,21,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,4,0,0,42,0,0,1,0,0,1,1,0,0,0,56,66,0,4,0,0,0,0,0,3,0,2,20,1,14,12,5,1,1,0,0,0,41,67,39,0,3,28,7,6,22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,3,0,0,18,0,0,5,0,0,0,0,0,0,0,24,26,0,0,0,0,0,0,0,0,0,0,18,0,22,22,0,1,0,0,0,2,2,21,2,0,0,19,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,1,0,0,159,0,0,38,9,6,1,1,0,0,0,198,286,0,0,0,0,0,0,0,1,0,4,112,0,61,20,7,35,4,0,0,0,157,346,154,0,0,188,37,35,115,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,0,0,2,0,0,49,0,0,1,1,1,2,2,0,0,0,87,112,0,2,2,0,0,0,0,3,0,7,21,0,28,19,1,10,6,0,0,0,76,116,75,0,7,45,8,6,24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,1,2,0,4,0,0,4,0,0,0,0,0,0,12,19,12,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,1,0,0,53,0,0,10,0,0,0,0,0,0,0,71,130,0,0,0,0,0,0,0,0,0,0,56,0,29,13,0,17,1,0,0,0,61,132,58,0,28,98,25,25,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,1,0,0,20,0,0,1,1,1,0,0,0,0,0,23,18,0,2,0,1,0,0,0,1,0,6,5,0,4,4,1,0,0,0,0,0,12,20,12,1,3,12,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,46,54,0,2,0,0,0,2,0,4,0,2,12,0,8,7,0,0,0,1,0,0,34,62,31,0,0,20,6,5,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,1,0,0,66,0,0,26,2,1,0,0,0,0,0,171,287,0,1,0,0,0,0,0,0,0,0,44,0,39,22,4,14,4,0,0,0,216,284,213,0,0,68,10,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,78,0,0,9,9,8,5,5,0,0,0,91,123,0,3,0,0,0,0,0,4,0,11,42,1,22,19,1,1,5,0,0,1,82,143,82,0,0,61,11,7,30,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
63,0,0,1,0,0,96,0,0,20,1,1,0,0,0,0,0,246,335,0,0,0,0,0,0,0,0,0,1,118,0,134,96,0,39,1,0,0,0,85,283,53,0,0,230,72,72,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,0,2,0,0,13,0,0,5,0,0,0,0,0,0,0,21,23,0,0,0,0,0,0,0,0,0,0,13,0,14,13,0,1,1,2,0,0,5,19,5,0,0,14,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,3,0,0,84,0,0,39,0,0,0,0,0,0,0,198,248,0,0,0,0,0,0,0,0,0,0,80,0,118,110,0,11,0,0,0,0,55,196,53,0,0,134,43,39,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,1,0,0,61,0,0,15,0,0,0,0,0,0,0,76,119,0,0,0,0,0,0,0,0,0,2,55,0,34,12,1,22,6,0,0,0,51,138,51,0,0,88,9,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,1,0,0,355,0,0,59,1,1,1,1,0,0,0,397,569,0,1,0,0,0,0,0,0,0,0,304,0,120,63,2,56,33,0,0,0,231,626,219,0,0,407,48,46,296,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,16,0,0,5,4,4,0,0,1,0,0,18,20,0,0,0,0,0,0,0,0,0,1,6,0,5,6,0,0,0,0,0,0,18,24,16,0,0,8,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,1,0,0,10,0,0,1,1,1,0,0,0,0,0,11,11,0,0,0,0,0,0,0,2,2,2,4,1,2,3,0,0,0,0,0,0,6,21,6,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,3,0,0,20,0,0,1,0,0,0,0,0,0,0,25,30,0,2,0,0,0,0,0,3,0,1,7,1,6,7,2,0,0,0,0,0,21,32,21,0,4,12,4,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,1,0,0,58,0,0,9,0,0,0,0,0,0,0,100,161,0,0,0,0,0,0,0,0,0,0,59,0,50,34,6,11,11,0,0,0,59,119,52,0,35,93,23,23,75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,3,0,0,144,0,0,8,7,6,1,1,2,0,0,165,202,0,14,1,1,0,1,0,4,0,11,52,1,49,36,5,6,0,5,0,0,150,167,128,0,47,80,19,14,53,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,9,0,0,86,0,0,3,3,3,0,0,2,0,0,234,282,0,5,1,0,0,0,0,1,0,9,54,0,127,53,6,77,5,0,0,0,132,252,115,0,25,158,19,17,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,0,0,1,0,0,58,0,0,16,0,0,0,0,0,0,0,74,129,0,0,0,0,0,0,0,0,0,0,52,0,39,26,0,14,4,0,0,0,55,137,52,0,0,78,12,11,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,2,0,0,15,0,0,2,2,2,0,0,0,0,0,23,27,0,0,1,0,0,0,0,3,0,0,11,1,7,4,0,5,0,0,0,0,18,38,17,0,0,18,2,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,2,0,0,65,0,0,1,1,1,1,1,1,0,0,104,102,0,3,0,0,0,2,0,4,0,11,20,1,24,17,0,9,0,0,0,0,81,104,70,0,26,47,7,4,19,5,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,5,0,0,55,0,0,2,1,1,1,1,0,0,0,68,77,0,2,3,0,0,0,0,4,0,10,25,0,18,14,2,4,1,3,0,0,57,95,57,1,7,46,7,6,22,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0,0,3,0,0,8,1,10,3,0,9,1,0,0,0,12,31,9,0,0,17,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,49,0,0,6,5,5,1,1,0,0,0,36,40,0,2,1,0,0,0,0,3,0,6,24,0,10,0,8,1,1,0,0,1,38,72,38,0,9,33,2,2,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,2,3,1,2,1,2,2,0,1,0,0,0,0,19,32,20,0,1,6,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,2,3,1,1,1,0,2,0,0,0,0,0,0,6,14,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,26,32,0,1,0,0,0,0,0,4,0,2,6,1,8,7,1,1,0,0,0,0,19,28,19,0,5,13,4,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,9,24,9,0,0,8,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,12,0,0,22,0,0,0,0,0,0,0,1,0,0,24,43,0,0,0,0,0,0,0,1,2,3,14,0,1,13,0,0,0,0,0,0,38,61,37,0,0,19,2,1,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,2,0,0,28,0,0,3,4,2,1,1,0,0,0,54,66,0,0,0,0,0,0,0,1,0,4,17,0,30,12,5,14,2,1,0,0,29,68,28,0,6,42,7,7,24,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,2,0,0,251,0,0,117,0,0,0,0,0,0,0,265,420,0,0,0,0,0,0,0,0,0,0,215,0,130,84,2,46,0,0,0,0,151,484,129,0,0,334,73,47,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,16,0,0,0,0,0,1,1,0,0,0,23,28,0,0,0,0,0,0,0,0,0,0,14,0,13,8,4,1,3,0,0,0,8,21,6,0,0,16,1,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,0,3,0,4,5,0,2,3,0,0,0,0,0,0,19,25,19,0,9,10,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,2,0,0,142,0,0,26,0,0,0,0,0,0,0,208,367,0,0,0,0,0,0,0,0,0,0,74,0,72,49,0,25,2,0,0,0,245,328,245,0,81,147,48,41,104,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,1,0,0,82,0,0,20,2,1,0,0,0,0,0,135,213,0,0,0,0,0,0,0,0,0,0,65,0,58,44,0,15,13,0,0,0,98,151,88,0,43,111,31,27,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,2,0,0,0,0,2,9,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,13,16,0,1,0,0,0,0,0,1,0,1,3,0,2,3,0,0,0,0,0,0,12,20,12,0,1,7,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
