statements,undef_definition,alias_definition,require_definition,BEGIN_statement,END_statement,Expression,return_expression,yield_expression,iterator,block_var,block_vars,statement_modifier,modifier,rescue_statement,ensure_statement,return_statement,primary,reference,yield_statement,if_statement,unless_statement,while_statement,until_statement,case_statement,for_statement,class_definition,module_definition,method_definition,command,class_inheritance,literal,string_literal,numeric_literal,symbol_literal,array_literal,regular_expression,command_output,here_document,variable,identifier,varname,global_id,instance_id,operation,function_call,paren_call_args,call_args,binary_op,unary_op,Include statement,Respond To statement,Method Missing statement,Define Method statement,Attr Reader statement,Attr Writer statement,Attr Accessor statement,Instance Variable Get statement,Instance Variable Set statement,Class Variable Get statement,Class Variable Set statement,Const Get statement,Const Set statement,Eval statement,Class Eval statement,Module Eval statement,Instance Eval statement,Instance Exec statement,Send statement
3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,1,0,1,2,1,6,6,0,0,2,0,0,0,2,8,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,71,0,0,7,0,0,0,0,0,0,0,205,310,0,0,0,0,0,0,0,1,0,1,47,1,89,64,22,4,0,0,0,0,137,203,130,0,0,91,39,18,64,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,1,0,2,5,1,9,3,0,6,0,0,0,0,4,20,3,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,33,41,0,2,0,0,0,0,0,1,0,2,9,1,12,0,2,10,0,0,0,0,27,58,26,0,0,24,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,76,88,0,0,0,0,0,0,0,1,0,7,17,1,26,18,0,8,0,0,0,0,69,103,69,0,22,39,7,7,24,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,15,0,0,1,1,1,0,0,0,0,0,20,18,0,0,3,0,0,0,0,1,0,1,9,1,13,3,0,10,0,0,0,0,5,24,4,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,43,0,0,0,0,0,1,1,0,0,0,123,120,0,0,0,0,0,0,0,1,0,2,39,1,113,102,0,11,0,0,0,0,6,57,3,0,0,52,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,1,0,0,156,0,0,26,1,1,0,0,0,0,0,302,381,0,0,0,0,0,0,0,1,0,1,123,1,152,73,8,72,2,0,0,0,180,412,179,0,4,236,40,37,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,1,0,2,2,1,6,0,0,6,0,0,0,0,0,13,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,52,57,0,0,0,0,0,0,0,2,0,3,7,1,21,8,1,12,0,0,0,0,32,60,30,0,0,23,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,31,0,0,2,2,2,0,0,0,0,0,203,256,0,0,0,0,0,0,0,0,0,0,25,0,162,124,22,16,1,0,0,0,105,132,104,0,0,43,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,47,0,0,6,0,0,0,0,0,0,0,100,142,0,0,0,0,0,0,0,1,0,2,26,1,17,17,1,0,0,0,0,0,99,125,99,0,17,58,30,12,37,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,13,0,1,0,0,0,0,0,0,1,1,2,0,3,3,0,0,2,0,0,0,9,16,9,0,0,5,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
