statements,undef_definition,alias_definition,require_definition,BEGIN_statement,END_statement,Expression,return_expression,yield_expression,iterator,block_var,block_vars,statement_modifier,modifier,rescue_statement,ensure_statement,return_statement,primary,reference,yield_statement,if_statement,unless_statement,while_statement,until_statement,case_statement,for_statement,class_definition,module_definition,method_definition,command,class_inheritance,literal,string_literal,numeric_literal,symbol_literal,array_literal,regular_expression,command_output,here_document,variable,identifier,varname,global_id,instance_id,operation,function_call,paren_call_args,call_args,binary_op,unary_op,Include statement,Respond To statement,Method Missing statement,Define Method statement,Attr Reader statement,Attr Writer statement,Attr Accessor statement,Instance Variable Get statement,Instance Variable Set statement,Class Variable Get statement,Class Variable Set statement,Const Get statement,Const Set statement,Eval statement,Class Eval statement,Module Eval statement,Instance Eval statement,Instance Exec statement,Send statement
3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1,3,0,0,0,0,2,9,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,2,0,0,35,0,0,3,3,3,0,0,0,0,0,65,89,0,0,2,1,1,0,0,0,0,1,15,0,23,19,5,1,1,0,0,0,59,85,56,0,2,32,15,13,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,1,0,2,2,1,3,0,1,2,0,0,0,0,3,12,3,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,1,0,1,2,1,5,0,1,4,2,0,0,0,2,11,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,34,63,0,0,0,0,0,0,0,0,0,0,1,0,9,7,0,2,0,0,0,0,47,54,36,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,1,0,2,4,1,10,1,1,8,0,0,0,0,2,18,1,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,11,0,0,1,1,1,0,0,0,0,0,26,30,0,0,0,0,0,0,0,1,0,1,8,1,12,0,2,10,0,0,0,0,17,34,12,0,0,19,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,2,0,0,303,0,0,85,0,0,0,0,0,0,0,445,689,0,0,0,0,0,0,0,0,0,0,271,0,206,138,5,65,26,0,0,0,303,715,297,0,2,399,63,63,287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,1,0,2,2,1,3,2,1,0,0,0,0,0,0,7,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,23,0,0,0,0,0,3,3,0,0,0,37,46,0,1,0,0,0,0,0,1,0,5,10,0,7,4,3,0,0,0,0,0,37,51,34,0,2,18,7,7,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
