statements,undef_definition,alias_definition,require_definition,BEGIN_statement,END_statement,Expression,return_expression,yield_expression,iterator,block_var,block_vars,statement_modifier,modifier,rescue_statement,ensure_statement,return_statement,primary,reference,yield_statement,if_statement,unless_statement,while_statement,until_statement,case_statement,for_statement,class_definition,module_definition,method_definition,command,class_inheritance,literal,string_literal,numeric_literal,symbol_literal,array_literal,regular_expression,command_output,here_document,variable,identifier,varname,global_id,instance_id,operation,function_call,paren_call_args,call_args,binary_op,unary_op,Include statement,Respond To statement,Method Missing statement,Define Method statement,Attr Reader statement,Attr Writer statement,Attr Accessor statement,Instance Variable Get statement,Instance Variable Set statement,Class Variable Get statement,Class Variable Set statement,Const Get statement,Const Set statement,Eval statement,Class Eval statement,Module Eval statement,Instance Eval statement,Instance Exec statement,Send statement
20,0,0,0,0,0,29,0,0,6,0,0,0,0,0,0,0,75,76,0,0,0,0,0,0,0,1,0,6,17,1,20,12,8,0,2,0,0,0,39,75,39,0,0,27,4,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,29,36,0,0,0,0,0,0,0,1,0,2,7,1,9,1,6,2,2,0,0,0,14,34,14,0,0,13,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,25,0,0,6,2,2,0,0,0,0,0,37,42,0,0,0,0,0,0,0,1,0,4,15,1,9,3,6,0,0,0,0,0,18,48,18,0,0,21,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,0,11,0,0,2,0,0,0,0,0,0,0,25,32,0,0,0,0,0,0,0,1,0,2,7,1,5,4,2,0,2,0,0,0,14,34,14,0,0,13,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,0,11,0,0,2,0,0,0,0,0,0,0,27,28,0,0,0,0,0,0,0,1,0,2,5,1,7,6,2,0,2,0,0,0,10,26,10,0,0,11,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,1,0,0,20,0,0,2,0,0,0,0,0,0,0,35,37,0,0,0,0,0,0,0,2,0,4,12,2,8,6,2,1,0,0,0,0,17,49,16,0,0,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,15,0,0,3,1,1,0,0,0,0,0,25,32,0,0,0,0,0,0,0,1,0,3,9,1,6,5,1,0,1,0,0,0,14,35,14,0,0,14,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,31,41,0,0,0,0,0,0,0,1,0,4,10,1,6,1,5,0,0,0,0,0,27,53,27,0,0,18,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,1,0,2,9,1,7,1,4,2,0,0,0,0,10,28,10,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,27,29,0,0,0,0,0,0,0,1,0,3,10,1,7,4,3,0,0,0,0,0,6,34,6,0,0,19,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,17,0,0,6,0,0,0,0,0,0,0,19,28,0,0,0,0,0,0,0,1,0,2,11,1,3,1,2,0,0,0,0,0,20,40,20,0,0,15,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,21,22,0,0,0,0,0,0,0,1,0,2,9,1,3,1,2,0,0,0,0,0,8,28,8,0,0,13,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,44,63,0,0,0,0,0,0,0,1,0,4,17,1,11,4,5,2,0,0,0,0,33,71,33,0,0,27,4,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,1,0,2,5,1,3,1,2,0,0,0,0,0,8,22,8,0,0,9,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
